epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,11766.9,0.97079,0.46451,0.94801,0.98469,0.99335,0.99376,0.659,1.14687,0.41088,0.88341,0.003697,0.003697,0.003697
193,11828.2,0.96598,0.45861,0.94702,0.98455,0.99344,0.99377,0.65946,1.14592,0.41032,0.88298,0.003664,0.003664,0.003664
194,11889.6,0.96927,0.45544,0.94471,0.98443,0.99349,0.99378,0.66015,1.14503,0.40936,0.88267,0.003631,0.003631,0.003631
195,11950.8,0.96354,0.45779,0.93849,0.98433,0.99359,0.99378,0.66055,1.14419,0.40887,0.88233,0.003598,0.003598,0.003598
196,12012.1,0.95611,0.45244,0.94227,0.98877,0.98822,0.9938,0.66125,1.14324,0.40838,0.88205,0.003565,0.003565,0.003565
197,12073.3,0.95474,0.4523,0.94369,0.98882,0.98818,0.99378,0.66195,1.14186,0.40767,0.88161,0.003532,0.003532,0.003532
198,12134.6,0.9601,0.46067,0.94253,0.9888,0.98832,0.99376,0.66211,1.14107,0.40684,0.88134,0.003499,0.003499,0.003499
199,12195.7,0.95703,0.45094,0.93975,0.98884,0.9882,0.99382,0.66206,1.13981,0.40632,0.88089,0.003466,0.003466,0.003466
200,12256.8,0.95748,0.45158,0.94267,0.9888,0.98846,0.9938,0.66272,1.13857,0.40648,0.88052,0.003433,0.003433,0.003433
201,12318,0.94385,0.44989,0.93782,0.9888,0.98853,0.99382,0.66269,1.13761,0.40529,0.88003,0.0034,0.0034,0.0034
202,12379.3,0.95157,0.45011,0.9386,0.98882,0.98853,0.99381,0.66404,1.13595,0.40469,0.87944,0.003367,0.003367,0.003367
203,12440.7,0.94412,0.44849,0.9354,0.98756,0.99089,0.99381,0.66409,1.13481,0.40464,0.87906,0.003334,0.003334,0.003334
204,12502.3,0.94483,0.45083,0.93653,0.98755,0.99088,0.99381,0.66456,1.13416,0.40407,0.8787,0.003301,0.003301,0.003301
205,12563.5,0.94631,0.44907,0.93668,0.98751,0.99089,0.99379,0.66457,1.13292,0.40304,0.8784,0.003268,0.003268,0.003268
206,12624.7,0.94106,0.44377,0.93717,0.98747,0.99089,0.99384,0.66474,1.13194,0.40212,0.87808,0.003235,0.003235,0.003235
207,12685.9,0.93225,0.4455,0.9399,0.98646,0.99272,0.99387,0.66532,1.1302,0.40165,0.87738,0.003202,0.003202,0.003202
208,12747,0.93423,0.44515,0.93529,0.98641,0.99277,0.99385,0.6665,1.12911,0.40126,0.877,0.003169,0.003169,0.003169
209,12808.3,0.93561,0.44512,0.9342,0.98641,0.99282,0.99388,0.66711,1.12858,0.40224,0.87684,0.003136,0.003136,0.003136
210,12869.5,0.93482,0.44551,0.93334,0.98641,0.99293,0.99387,0.66791,1.12795,0.40159,0.87652,0.003103,0.003103,0.003103
211,12930.7,0.92432,0.43946,0.93196,0.9864,0.99292,0.9939,0.66822,1.12664,0.40141,0.87615,0.00307,0.00307,0.00307
212,12992.1,0.92416,0.44318,0.92554,0.98639,0.99291,0.99389,0.66845,1.12525,0.40048,0.87575,0.003037,0.003037,0.003037
213,13053.3,0.92199,0.43927,0.93172,0.98638,0.99288,0.99386,0.66922,1.12371,0.40007,0.87521,0.003004,0.003004,0.003004
214,13114.6,0.91748,0.43448,0.93046,0.98636,0.99293,0.99389,0.66971,1.12268,0.39844,0.87489,0.002971,0.002971,0.002971
215,13175.7,0.91922,0.43475,0.92762,0.98634,0.99292,0.9939,0.66967,1.12161,0.39814,0.87461,0.002938,0.002938,0.002938
216,13237.2,0.91812,0.4392,0.92578,0.98683,0.99281,0.9939,0.67082,1.12026,0.39754,0.87421,0.002905,0.002905,0.002905
217,13298.5,0.91198,0.43884,0.92621,0.98676,0.99285,0.99391,0.67082,1.1188,0.39692,0.87374,0.002872,0.002872,0.002872
218,13359.7,0.90395,0.43158,0.92173,0.98676,0.99292,0.99391,0.67254,1.11667,0.39622,0.87318,0.002839,0.002839,0.002839
219,13421.1,0.90946,0.43249,0.92598,0.98679,0.993,0.99392,0.67333,1.11466,0.39613,0.87256,0.002806,0.002806,0.002806
220,13482.3,0.91016,0.43317,0.92623,0.98683,0.99308,0.99395,0.67451,1.11334,0.39554,0.8721,0.002773,0.002773,0.002773
221,13543.5,0.90589,0.43123,0.92419,0.98679,0.99317,0.99396,0.67426,1.11248,0.39568,0.87185,0.00274,0.00274,0.00274
222,13604.8,0.89617,0.42573,0.92026,0.98677,0.99319,0.99393,0.67441,1.11159,0.39522,0.87155,0.002707,0.002707,0.002707
223,13666,0.89748,0.42458,0.92154,0.98675,0.99322,0.99395,0.67482,1.11082,0.39513,0.87121,0.002674,0.002674,0.002674
224,13727.2,0.90063,0.43079,0.92339,0.98671,0.99325,0.99397,0.67542,1.10983,0.39479,0.87088,0.002641,0.002641,0.002641
225,13788.5,0.89952,0.43076,0.9205,0.98669,0.9933,0.99396,0.67612,1.10856,0.3944,0.87047,0.002608,0.002608,0.002608
226,13849.7,0.90404,0.42911,0.9205,0.98668,0.99335,0.994,0.67697,1.1081,0.39379,0.87024,0.002575,0.002575,0.002575
227,13911.1,0.88534,0.42098,0.91858,0.98655,0.99353,0.99401,0.67738,1.10739,0.39323,0.87,0.002542,0.002542,0.002542
228,13972.5,0.8932,0.42489,0.91897,0.9867,0.99389,0.99405,0.67679,1.10655,0.39268,0.8696,0.002509,0.002509,0.002509
229,14033.8,0.88428,0.41842,0.91563,0.9867,0.99392,0.99402,0.67735,1.10532,0.392,0.86925,0.002476,0.002476,0.002476
230,14095.1,0.88512,0.42137,0.91717,0.98671,0.99393,0.99403,0.6781,1.10486,0.39188,0.86914,0.002443,0.002443,0.002443
231,14156.5,0.88477,0.42113,0.91725,0.98665,0.99397,0.99406,0.67839,1.10368,0.39137,0.86867,0.00241,0.00241,0.00241
232,14217.7,0.88518,0.42485,0.916,0.98657,0.99401,0.99408,0.67866,1.10241,0.39096,0.86827,0.002377,0.002377,0.002377
233,14279,0.87171,0.41643,0.91371,0.98657,0.99403,0.99406,0.67896,1.10168,0.39003,0.868,0.002344,0.002344,0.002344
234,14340.2,0.87809,0.41806,0.91689,0.98655,0.99403,0.99408,0.67923,1.10008,0.38962,0.86757,0.002311,0.002311,0.002311
235,14401.5,0.87143,0.41745,0.91337,0.98654,0.99402,0.99408,0.68034,1.09874,0.38941,0.86711,0.002278,0.002278,0.002278
236,14462.7,0.87057,0.41417,0.91499,0.98651,0.99402,0.99409,0.68039,1.09725,0.38897,0.8667,0.002245,0.002245,0.002245
237,14523.9,0.86603,0.41105,0.91254,0.9865,0.994,0.99411,0.68104,1.09541,0.38852,0.86611,0.002212,0.002212,0.002212
238,14585.2,0.87006,0.4153,0.91439,0.98777,0.99292,0.99413,0.68171,1.09441,0.38776,0.86585,0.002179,0.002179,0.002179
239,14646.4,0.86281,0.41104,0.90678,0.98783,0.99287,0.99413,0.6827,1.09299,0.38683,0.86537,0.002146,0.002146,0.002146
240,14707.7,0.86764,0.41827,0.91235,0.98787,0.99287,0.99415,0.68301,1.09115,0.38582,0.86477,0.002113,0.002113,0.002113
241,14769,0.86414,0.41301,0.9106,0.98781,0.99286,0.99416,0.68281,1.09048,0.38522,0.86442,0.00208,0.00208,0.00208
242,14830.3,0.85723,0.40891,0.90683,0.9883,0.99252,0.99418,0.68352,1.08958,0.38423,0.86412,0.002047,0.002047,0.002047
243,14891.5,0.85867,0.40896,0.91019,0.98831,0.99233,0.99419,0.68361,1.08874,0.38431,0.86373,0.002014,0.002014,0.002014
244,14952.8,0.85838,0.41358,0.90862,0.98868,0.99221,0.99418,0.68451,1.08779,0.38433,0.86347,0.001981,0.001981,0.001981
245,15013.9,0.85816,0.40856,0.90921,0.98888,0.99205,0.99421,0.68452,1.08609,0.38433,0.86311,0.001948,0.001948,0.001948
246,15075.1,0.85014,0.40829,0.90575,0.98884,0.99207,0.99423,0.68529,1.08488,0.38458,0.86263,0.001915,0.001915,0.001915
247,15136.4,0.84717,0.40232,0.90449,0.98885,0.99211,0.99425,0.68568,1.08362,0.38354,0.86225,0.001882,0.001882,0.001882
248,15197.6,0.8493,0.40748,0.9058,0.98888,0.9921,0.99426,0.68631,1.08288,0.38358,0.86193,0.001849,0.001849,0.001849
249,15258.9,0.84571,0.40315,0.90471,0.98884,0.9927,0.99427,0.68668,1.08196,0.38356,0.86153,0.001816,0.001816,0.001816
250,15320.1,0.84124,0.40015,0.90371,0.98849,0.99322,0.99428,0.6875,1.081,0.38382,0.86121,0.001783,0.001783,0.001783
251,15381.3,0.83712,0.40109,0.90186,0.98842,0.99329,0.99432,0.68792,1.07968,0.38336,0.86075,0.00175,0.00175,0.00175
252,15442.5,0.84483,0.40425,0.90399,0.98837,0.99332,0.99433,0.68881,1.07791,0.3831,0.86024,0.001717,0.001717,0.001717
253,15503.7,0.84264,0.39803,0.90345,0.98828,0.99337,0.99434,0.68892,1.07631,0.38292,0.85967,0.001684,0.001684,0.001684
254,15564.9,0.83363,0.39756,0.89936,0.98821,0.99341,0.99435,0.6893,1.07475,0.38261,0.85925,0.001651,0.001651,0.001651
255,15626.1,0.83659,0.40143,0.9003,0.98814,0.99344,0.99435,0.69059,1.073,0.38183,0.8588,0.001618,0.001618,0.001618
256,15687.3,0.82921,0.39513,0.89994,0.98813,0.99346,0.99435,0.69049,1.07227,0.38176,0.85843,0.001585,0.001585,0.001585
257,15748.3,0.83454,0.39914,0.90036,0.98812,0.99349,0.99439,0.69087,1.07088,0.38198,0.85811,0.001552,0.001552,0.001552
258,15809.6,0.82831,0.3959,0.89924,0.9881,0.99354,0.9944,0.69177,1.069,0.38188,0.85751,0.001519,0.001519,0.001519
259,15871,0.82584,0.39778,0.89646,0.98808,0.99358,0.9944,0.69154,1.06852,0.3815,0.85727,0.001486,0.001486,0.001486
260,15932.2,0.81393,0.39241,0.89728,0.98808,0.9936,0.99442,0.69211,1.06713,0.38179,0.8568,0.001453,0.001453,0.001453
261,15993.5,0.82177,0.39221,0.89483,0.98809,0.99359,0.99442,0.69367,1.06622,0.3818,0.85654,0.00142,0.00142,0.00142
262,16054.8,0.81318,0.39188,0.89677,0.98811,0.99359,0.99442,0.69376,1.06428,0.38168,0.85599,0.001387,0.001387,0.001387
263,16116.2,0.821,0.39316,0.89357,0.98801,0.99378,0.99444,0.6944,1.06331,0.38037,0.85566,0.001354,0.001354,0.001354
264,16177.6,0.81137,0.3871,0.89502,0.98779,0.99385,0.99444,0.69465,1.0618,0.37922,0.8552,0.001321,0.001321,0.001321
265,16239.1,0.81651,0.38757,0.894,0.99117,0.99,0.99445,0.69533,1.06062,0.37888,0.85469,0.001288,0.001288,0.001288
266,16300.5,0.81183,0.3842,0.89475,0.98765,0.99415,0.99445,0.69584,1.05963,0.37816,0.85436,0.001255,0.001255,0.001255
267,16362,0.81179,0.38624,0.89571,0.9877,0.9941,0.99445,0.69617,1.05854,0.37868,0.85398,0.001222,0.001222,0.001222
268,16423.1,0.80619,0.38934,0.89764,0.98817,0.99353,0.99447,0.69631,1.05736,0.37819,0.85355,0.001189,0.001189,0.001189
269,16484.4,0.80565,0.38388,0.89234,0.98771,0.9929,0.99405,0.69712,1.05634,0.37782,0.85325,0.001156,0.001156,0.001156
270,16545.8,0.80428,0.38482,0.89226,0.98777,0.99278,0.99404,0.69904,1.05492,0.37717,0.85279,0.001123,0.001123,0.001123
271,16607,0.80166,0.38411,0.88752,0.98783,0.99275,0.99404,0.69882,1.05328,0.37686,0.85232,0.00109,0.00109,0.00109
272,16668.3,0.80113,0.38663,0.89137,0.98789,0.99271,0.99405,0.69928,1.05225,0.37637,0.85195,0.001057,0.001057,0.001057
273,16729.5,0.80228,0.38889,0.89354,0.98814,0.99271,0.99404,0.70018,1.05112,0.37564,0.85156,0.001024,0.001024,0.001024
274,16790.7,0.79487,0.38174,0.89041,0.98832,0.99271,0.99405,0.70073,1.04915,0.37507,0.85102,0.000991,0.000991,0.000991
275,16851.9,0.78958,0.38051,0.88707,0.98924,0.99339,0.99405,0.70206,1.04703,0.37496,0.85046,0.000958,0.000958,0.000958
276,16913.1,0.79275,0.37993,0.8886,0.9896,0.99334,0.99407,0.70279,1.04581,0.37438,0.85004,0.000925,0.000925,0.000925
277,16974.5,0.78572,0.37798,0.89057,0.98975,0.99334,0.99407,0.70372,1.04407,0.37394,0.84945,0.000892,0.000892,0.000892
278,17035.9,0.78543,0.37893,0.8874,0.98989,0.99333,0.99406,0.70462,1.04172,0.37355,0.84884,0.000859,0.000859,0.000859
279,17097.3,0.79026,0.3813,0.88814,0.98997,0.99334,0.99408,0.70489,1.03954,0.37304,0.84816,0.000826,0.000826,0.000826
280,17158.6,0.78964,0.37698,0.89205,0.98999,0.99334,0.99407,0.70514,1.03846,0.37271,0.84777,0.000793,0.000793,0.000793
281,17219.8,0.78224,0.37573,0.88576,0.99,0.99335,0.99409,0.70575,1.03674,0.37271,0.84717,0.00076,0.00076,0.00076
282,17281,0.78127,0.37515,0.88495,0.99002,0.99336,0.99409,0.70667,1.03491,0.37199,0.84665,0.000727,0.000727,0.000727
283,17342.4,0.7796,0.37289,0.8851,0.99007,0.99376,0.99411,0.70763,1.03395,0.37114,0.84616,0.000694,0.000694,0.000694
284,17403.7,0.78329,0.37143,0.88478,0.99011,0.99378,0.99411,0.70765,1.03279,0.37153,0.84595,0.000661,0.000661,0.000661
285,17465.1,0.77587,0.37026,0.88368,0.99014,0.99377,0.99414,0.70791,1.03085,0.37039,0.84534,0.000628,0.000628,0.000628
286,17526.4,0.77309,0.37076,0.8842,0.99083,0.9938,0.99414,0.70849,1.02903,0.37034,0.84487,0.000595,0.000595,0.000595
287,17587.6,0.77233,0.36996,0.8819,0.99085,0.99382,0.99415,0.70902,1.02702,0.3699,0.8443,0.000562,0.000562,0.000562
288,17648.7,0.76859,0.36971,0.88424,0.99085,0.99384,0.99415,0.70966,1.02522,0.36965,0.84382,0.000529,0.000529,0.000529
289,17709.9,0.76813,0.37188,0.88094,0.99138,0.99437,0.99456,0.71015,1.02334,0.36962,0.84327,0.000496,0.000496,0.000496
290,17771.1,0.76763,0.36533,0.87863,0.99089,0.99389,0.99417,0.71018,1.02157,0.3691,0.84263,0.000463,0.000463,0.000463
291,17833.6,0.76393,0.34238,0.90336,0.99139,0.99441,0.99456,0.71042,1.02055,0.3685,0.84234,0.00043,0.00043,0.00043
292,17894.5,0.73932,0.33518,0.89127,0.99141,0.9944,0.99457,0.71105,1.01908,0.36829,0.84192,0.000397,0.000397,0.000397
293,17955.4,0.72422,0.32857,0.88864,0.99143,0.99441,0.99457,0.71046,1.01822,0.3678,0.84155,0.000364,0.000364,0.000364
294,18016.4,0.71597,0.3207,0.88491,0.99133,0.99447,0.99457,0.71096,1.01675,0.36749,0.84115,0.000331,0.000331,0.000331
295,18077.3,0.71003,0.31939,0.8841,0.99134,0.99446,0.99457,0.71214,1.01525,0.36677,0.84072,0.000298,0.000298,0.000298
296,18138.4,0.71045,0.32048,0.88254,0.99133,0.99446,0.99457,0.71285,1.01347,0.36651,0.84024,0.000265,0.000265,0.000265
297,18199.3,0.71894,0.32212,0.88349,0.99148,0.99482,0.99457,0.71351,1.01102,0.36572,0.83966,0.000232,0.000232,0.000232
298,18260.4,0.70657,0.32223,0.8824,0.99146,0.99482,0.99458,0.71346,1.00923,0.3653,0.83906,0.000199,0.000199,0.000199
299,18321.4,0.70907,0.31915,0.88358,0.99145,0.99482,0.99458,0.71446,1.00665,0.36498,0.83856,0.000166,0.000166,0.000166
300,18382.3,0.70441,0.32217,0.88,0.99212,0.99552,0.99458,0.71561,1.00529,0.36425,0.83811,0.000133,0.000133,0.000133
